Incident ID,Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
2383958,2022-08-10,Mississippi,Winona,1,3,0,0,0,MONTGOMERY,28097,2939690,9600.0
2382827,2022-08-08,Virginia,Richmond,0,4,0,0,0,RICHMOND CITY,51760,8715698,229247.0
2380747,2022-08-07,Ohio,Cincinnati,0,8,0,1,2,HAMILTON,39061,11785935,827058.0
2381371,2022-08-07,Pennsylvania,Pittsburgh,1,3,0,0,5,ALLEGHENY,42003,12961683,1224825.0
2381321,2022-08-07,Georgia,Atlanta,2,4,0,0,0,FULTON,13121,11029227,1079105.0
2381000,2022-08-07,Alabama,Birmingham,1,4,0,0,1,JEFFERSON,01073,5108468,662895.0
2380361,2022-08-06,Michigan,Detroit,3,2,0,0,1,WAYNE,26163,10037261,1751169.0
2380869,2022-08-06,Michigan,Detroit,1,6,0,0,0,WAYNE,26163,10037261,1751169.0
2380783,2022-08-06,Pennsylvania,Duquesne,0,4,0,0,0,ALLEGHENY,42003,12961683,1224825.0
2379316,2022-08-05,Virginia,Norfolk,0,4,0,0,1,NORFOLK CITY,51710,8715698,230930.0
2379499,2022-08-05,Ohio,Dayton,4,0,0,0,1,MONTGOMERY,39113,11785935,533796.0
2380017,2022-08-05,Wisconsin,Milwaukee,0,4,0,0,0,MILWAUKEE,55079,5910955,916205.0
2378851,2022-08-04,Tennessee,Nashville,1,3,0,0,1,DAVIDSON,47037,7126489,712334.0
2379020,2022-08-04,Nebraska,Laurel,4,0,0,0,1,CEDAR,31027,1978379,8262.0
2377855,2022-08-03,California,Panorama City,1,4,0,0,1,LOS ANGELES,06037,38965193,9663345.0
2377529,2022-08-03,Florida,Miami,0,5,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
2376380,2022-08-02,New York,Albany,0,5,0,0,0,ALBANY,36001,19571216,316659.0
2377338,2022-08-02,Florida,Orlando,4,0,1,0,0,ORANGE,12095,22610726,1471416.0
2375725,2022-08-01,California,Paramount,1,3,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2375886,2022-08-01,District of Columbia,Washington,1,5,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
2376028,2022-08-01,Ohio,Columbus,2,2,0,1,0,FRANKLIN,39049,11785935,1326063.0
2374337,2022-07-31,Michigan,Detroit,2,6,0,0,1,WAYNE,26163,10037261,1751169.0
2374750,2022-07-31,Indiana,South Bend,0,4,0,0,0,ST JOSEPH,18141,6862199,272848.0
2374430,2022-07-31,Florida,Orlando,0,7,0,0,0,ORANGE,12095,22610726,1471416.0
2374401,2022-07-31,Indiana,Indianapolis,0,4,0,0,1,MARION,18097,6862199,968460.0
2374990,2022-07-31,Illinois,Decatur,1,3,0,0,0,MACON,17115,12549689,100591.0
2375097,2022-07-31,Connecticut,Hartford,0,4,0,0,0,HARTFORD,09003,3617176,
2373924,2022-07-30,Louisiana,Monroe,1,3,0,0,0,OUACHITA,22073,4573749,157568.0
2373692,2022-07-30,Illinois,Wheeling,0,5,0,0,0,COOK,17031,12549689,5087072.0
2373859,2022-07-30,Georgia,Girard,1,4,0,0,2,BURKE,13033,11029227,24438.0
2373050,2022-07-29,Maryland,Baltimore,2,2,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
2373646,2022-07-29,New Mexico,Albuquerque,1,4,0,0,0,BERNALILLO,35001,2114371,671586.0
2373607,2022-07-29,Ohio,Cleveland,1,3,0,0,0,CUYAHOGA,39035,11785935,1233088.0
2373111,2022-07-29,Florida,Miami,0,4,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
2370760,2022-07-27,Georgia,Macon,2,2,0,0,2,BIBB,13021,11029227,156512.0
2371416,2022-07-27,Louisiana,Hahnville,1,3,0,0,0,SAINT CHARLES,22089,4573749,50620.0
2369720,2022-07-25,Louisiana,New Orleans,0,4,0,0,0,ORLEANS,22071,4573749,364136.0
2368575,2022-07-24,California,San Pedro,2,6,0,0,4,LOS ANGELES,06037,38965193,9663345.0
2368029,2022-07-24,Georgia,Atlanta,0,8,0,0,0,FULTON,13121,11029227,1079105.0
2368308,2022-07-24,Texas,Fort Worth,1,3,0,0,0,TARRANT,48439,30503301,2182947.0
2368110,2022-07-24,South Carolina,Bennettsville,1,3,0,0,6,MARLBORO,45069,5373555,25704.0
2367984,2022-07-23,Virginia,Richmond,0,5,0,0,0,RICHMOND CITY,51760,8715698,229247.0
2367664,2022-07-23,Texas,El Paso,0,4,0,0,3,EL PASO,48141,30503301,869880.0
2367289,2022-07-23,North Carolina,Pinebluff,1,4,0,0,1,MOORE,37125,10835491,106898.0
2367193,2022-07-23,Washington,Renton,1,6,0,0,0,KING,53033,7812880,2271380.0
2368018,2022-07-23,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2367176,2022-07-23,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2367157,2022-07-23,Illinois,Rockford,2,2,0,0,4,WINNEBAGO,17201,12549689,280922.0
2367972,2022-07-23,Michigan,Kalamazoo,0,9,0,0,0,KALAMAZOO,26077,10037261,262215.0
2366273,2022-07-21,California,Los Angeles,0,5,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2363589,2022-07-19,Nebraska,Lincoln,0,4,0,0,0,LANCASTER,31109,1978379,326716.0
2362912,2022-07-18,Georgia,Atlanta,1,4,0,0,0,FULTON,13121,11029227,1079105.0
2362595,2022-07-17,Washington,Mount Vernon,0,5,0,0,3,SKAGIT,53057,7812880,131417.0
2362141,2022-07-17,New York,Brooklyn,0,4,0,0,1,KINGS,36047,19571216,2561225.0
2361849,2022-07-17,Michigan,Detroit,0,4,0,0,0,WAYNE,26163,10037261,1751169.0
2362011,2022-07-17,Indiana,Greenwood,3,2,1,0,0,JOHNSON,18081,6862199,167819.0
2362215,2022-07-17,Indiana,Beech Grove,1,3,0,0,0,MARION,18097,6862199,968460.0
2361609,2022-07-17,Michigan,Grand Rapids,0,4,0,0,0,KENT,26081,10037261,661354.0
2361654,2022-07-17,Georgia,Milledgeville,0,5,0,0,0,BALDWIN,13009,11029227,43396.0
2362282,2022-07-17,New Jersey,Newark,0,4,0,0,0,ESSEX,34013,9290841,851117.0
2362562,2022-07-17,Washington,Vancouver,2,2,0,0,0,CLARK,53011,7812880,521150.0
2361532,2022-07-16,District of Columbia,Washington,1,3,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
2360953,2022-07-16,Ohio,Columbus,2,2,0,0,0,FRANKLIN,39049,11785935,1326063.0
2361097,2022-07-16,South Carolina,North Charleston,0,4,0,0,0,CHARLESTON,45019,5373555,424367.0
2361614,2022-07-16,Texas,Houston,4,0,0,0,1,HARRIS,48201,30503301,4835125.0
2362355,2022-07-16,Louisiana,Monroe,0,5,0,0,0,OUACHITA,22073,4573749,157568.0
2361490,2022-07-16,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2359843,2022-07-14,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2359229,2022-07-14,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2358938,2022-07-13,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2358861,2022-07-13,Indiana,Indianapolis,1,3,0,0,0,MARION,18097,6862199,968460.0
2358856,2022-07-13,Minnesota,Minneapolis,0,4,0,0,0,HENNEPIN,27053,5737915,1258713.0
2358329,2022-07-12,Massachusetts,Boston,0,4,0,0,0,SUFFOLK,25025,7001399,768425.0
2358053,2022-07-11,Mississippi,Jackson,0,4,0,0,1,HINDS,28049,2939690,214870.0
2356705,2022-07-10,Illinois,Crest Hill,1,4,0,0,0,WILL,17197,12549689,700728.0
2356327,2022-07-10,Missouri,Kansas City,1,5,0,0,1,JACKSON,29095,6196156,718560.0
2355580,2022-07-10,California,Downey,3,2,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2355398,2022-07-10,New York,Brooklyn,0,5,0,0,0,KINGS,36047,19571216,2561225.0
2356813,2022-07-10,Texas,Alvin,1,3,0,0,0,BRAZORIA,48039,30503301,398938.0
2355438,2022-07-10,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2355962,2022-07-09,Alabama,Jacksons Gap,0,4,0,0,1,TALLAPOOSA,01123,5108468,40677.0
2354111,2022-07-08,North Carolina,Greensboro,0,4,0,0,0,GUILFORD,37081,10835491,549866.0
2354825,2022-07-08,Michigan,Detroit,0,4,0,0,0,WAYNE,26163,10037261,1751169.0
2353847,2022-07-07,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2352349,2022-07-06,Minnesota,Saint Cloud,0,4,0,0,3,STEARNS,27145,5737915,160977.0
2352780,2022-07-06,Florida,Tampa,0,4,0,0,1,HILLSBOROUGH,12057,22610726,1535564.0
2352444,2022-07-06,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2352342,2022-07-05,Ohio,Steubenville,0,4,0,0,1,JEFFERSON,39081,11785935,64026.0
2349853,2022-07-05,Indiana,Gary,3,7,0,0,0,LAKE,18089,6862199,500598.0
2349723,2022-07-05,New York,Rochester,1,3,0,0,2,MONROE,36055,19571216,748482.0
2348163,2022-07-04,Massachusetts,Boston,0,4,0,0,0,SUFFOLK,25025,7001399,768425.0
2349746,2022-07-04,Wisconsin,Kenosha,1,4,0,0,3,KENOSHA,55059,5910955,167488.0
2350033,2022-07-04,Minnesota,Minneapolis,0,7,0,0,0,HENNEPIN,27053,5737915,1258713.0
2348384,2022-07-04,Illinois,Highland Park,7,30,0,0,1,LAKE,17097,12549689,708760.0
2348230,2022-07-04,California,Sacramento,1,4,0,0,1,SACRAMENTO,06067,38965193,1584288.0
2348750,2022-07-04,Missouri,Kansas City,0,4,0,0,0,JACKSON,29095,6196156,718560.0
2349758,2022-07-04,New York,Corona (Queens),0,4,0,0,0,QUEENS,36081,19571216,2252196.0
2348204,2022-07-04,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
2348167,2022-07-04,Virginia,Richmond,0,6,0,0,0,RICHMOND CITY,51760,8715698,229247.0
2349545,2022-07-04,Colorado,Denver,1,3,0,0,0,DENVER,08031,5877610,716577.0
2348191,2022-07-03,Virginia,Manassas,0,4,0,0,0,MANASSAS CITY,51683,8715698,42696.0
2347373,2022-07-03,South Carolina,Mullins,0,4,0,0,0,MARION,45067,5373555,28508.0
2348303,2022-07-03,Arizona,Surprise,2,4,1,0,0,MARICOPA,04013,7431344,4585871.0
2348263,2022-07-03,Washington,Tacoma,0,4,0,0,1,PIERCE,53053,7812880,928696.0
2347060,2022-07-02,Texas,Haltom City,2,4,1,0,0,TARRANT,48439,30503301,2182947.0
2347297,2022-07-02,North Carolina,Clinton,0,6,0,0,2,SAMPSON,37163,10835491,59601.0
2347228,2022-07-02,New York,Corona (Queens),1,3,0,0,1,QUEENS,36081,19571216,2252196.0
2345410,2022-07-01,Illinois,Chicago,2,3,0,0,0,COOK,17031,12549689,5087072.0
2346422,2022-07-01,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2346406,2022-07-01,Mississippi,Greenwood,1,7,0,0,0,LEFLORE,28083,2939690,26378.0
2345144,2022-06-30,Kentucky,Allen,3,5,0,0,1,FLOYD,21071,4526154,34423.0
2344954,2022-06-30,New Jersey,Newark,0,9,0,0,1,ESSEX,34013,9290841,851117.0
2344008,2022-06-29,New Jersey,Jersey City,0,4,0,0,0,HUDSON,34017,9290841,705472.0
2344201,2022-06-29,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2341725,2022-06-27,North Carolina,Charlotte,0,5,0,0,0,MECKLENBURG,37119,10835491,1163701.0
2340458,2022-06-26,Georgia,Blakely,1,6,0,0,3,EARLY,13099,11029227,10563.0
2340720,2022-06-26,Virginia,Sutherlin,1,7,0,0,0,PITTSYLVANIA,51143,8715698,59571.0
2340685,2022-06-26,New Jersey,Paterson,0,5,0,0,0,PASSAIC,34031,9290841,513395.0
2340473,2022-06-26,Texas,San Antonio,1,3,0,0,0,BEXAR,48029,30503301,2087679.0
2340696,2022-06-26,Texas,Winona,0,5,0,0,0,SMITH,48423,30503301,245209.0
2340409,2022-06-26,Washington,Tacoma,0,8,0,0,0,PIERCE,53053,7812880,928696.0
2340297,2022-06-25,New York,Brooklyn,0,4,0,0,0,KINGS,36047,19571216,2561225.0
2339761,2022-06-25,Texas,Houston,2,2,0,0,0,HARRIS,48201,30503301,4835125.0
2340347,2022-06-25,Minnesota,Minneapolis,0,4,0,0,0,HENNEPIN,27053,5737915,1258713.0
2339866,2022-06-24,Virginia,Hopewell,2,2,0,0,0,HOPEWELL CITY,51670,8715698,22752.0
2338874,2022-06-24,Pennsylvania,Philadelphia,2,2,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2338902,2022-06-23,Illinois,Chicago,1,3,0,0,0,COOK,17031,12549689,5087072.0
2335052,2022-06-20,New York,New York (Manhattan),1,8,0,0,0,NEW YORK,36061,19571216,1597451.0
2335872,2022-06-20,New York,Staten Island,0,5,0,0,0,RICHMOND,36085,19571216,490687.0
2334920,2022-06-19,District of Columbia,Washington,1,3,0,0,1,DISTRICT OF COLUMBIA,11001,678972,678972.0
2334512,2022-06-19,Florida,Miami,0,5,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
2334936,2022-06-19,Michigan,Detroit,1,3,0,0,0,WAYNE,26163,10037261,1751169.0
2334374,2022-06-19,Michigan,Grand Rapids,0,4,0,0,0,KENT,26081,10037261,661354.0
2335096,2022-06-19,Washington,Everett,2,2,0,0,1,SNOHOMISH,53061,7812880,844761.0
2334620,2022-06-19,South Carolina,Walterboro,2,2,0,0,1,COLLETON,45029,5373555,38874.0
2334359,2022-06-18,Texas,San Antonio,2,5,0,0,1,BEXAR,48029,30503301,2087679.0
2333675,2022-06-18,Florida,Pensacola,0,5,0,0,3,ESCAMBIA,12033,22610726,326928.0
2334096,2022-06-17,Maryland,Baltimore,0,4,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
2333667,2022-06-17,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
2333154,2022-06-16,California,Oakland,1,4,0,0,0,ALAMEDA,06001,38965193,1622188.0
2328342,2022-06-12,Colorado,Denver,2,4,0,0,0,DENVER,08031,5877610,716577.0
2328374,2022-06-12,California,Los Angeles,3,4,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2328532,2022-06-12,Michigan,Roseville,0,4,0,0,0,MACOMB,26099,10037261,875101.0
2328265,2022-06-12,Indiana,Gary,2,4,0,0,0,LAKE,18089,6862199,500598.0
2328215,2022-06-12,Indiana,Indianapolis,0,4,0,1,0,MARION,18097,6862199,968460.0
2328117,2022-06-12,Louisiana,New Orleans,0,4,0,0,0,ORLEANS,22071,4573749,364136.0
2360288,2022-06-11,New Mexico,Alamogordo,0,4,0,0,2,OTERO,35035,2114371,68835.0
2327645,2022-06-11,Illinois,Chicago,1,4,0,0,0,COOK,17031,12549689,5087072.0
2327598,2022-06-11,Michigan,Detroit,0,4,0,0,0,WAYNE,26163,10037261,1751169.0
2328482,2022-06-11,Georgia,Atlanta (College Park),0,7,0,0,0,FULTON,13121,11029227,1079105.0
2328108,2022-06-11,Tennessee,Antioch,2,2,0,0,6,DAVIDSON,47037,7126489,712334.0
2327991,2022-06-11,Kentucky,Louisville,0,6,0,0,2,JEFFERSON,21111,4526154,772144.0
2327247,2022-06-10,Georgia,Decatur,1,3,0,0,0,DEKALB,13089,11029227,762992.0
2325498,2022-06-09,Maryland,Smithsburg,3,2,0,1,1,WASHINGTON,24043,6180253,155813.0
2325328,2022-06-08,Arizona,Yuma,0,4,0,0,0,YUMA,04027,7431344,213221.0
2324475,2022-06-07,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2324435,2022-06-07,Maryland,Baltimore,2,2,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
2324496,2022-06-07,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2323642,2022-06-07,Virginia,Portsmouth,4,0,0,0,1,PORTSMOUTH CITY,51740,8715698,96793.0
2321772,2022-06-05,Michigan,Saginaw,3,1,0,1,1,SAGINAW,26145,10037261,187782.0
2321440,2022-06-05,Arizona,Mesa,2,2,0,0,3,MARICOPA,04013,7431344,4585871.0
2321532,2022-06-05,Tennessee,Chattanooga,2,11,0,1,3,HAMILTON,47065,7126489,379864.0
2321693,2022-06-05,Michigan,Grand Rapids,1,3,0,0,1,KENT,26081,10037261,661354.0
2322804,2022-06-05,South Carolina,Andrews,0,5,0,0,0,GEORGETOWN,45043,5373555,65731.0
2321193,2022-06-04,Michigan,Ecorse,0,4,0,0,0,WAYNE,26163,10037261,1751169.0
2320673,2022-06-04,Texas,El Paso (Socorro),0,5,0,0,0,EL PASO,48141,30503301,869880.0
2321266,2022-06-04,Pennsylvania,Philadelphia,2,10,1,1,4,PHILADELPHIA,42101,12961683,1550542.0
2321500,2022-06-04,Georgia,Macon,2,2,0,0,0,BIBB,13021,11029227,156512.0
2320618,2022-06-04,Arizona,Phoenix,1,8,0,0,0,MARICOPA,04013,7431344,4585871.0
2321593,2022-06-04,South Carolina,Summerton,1,7,0,0,6,CLARENDON,45027,5373555,31004.0
2321698,2022-06-04,New York,Hempstead,1,3,0,0,0,NASSAU,36059,19571216,1381715.0
2320361,2022-06-03,Virginia,Chester,1,5,0,0,0,CHESTERFIELD,51041,8715698,383876.0
2320862,2022-06-03,Nebraska,Omaha,1,3,0,0,0,DOUGLAS,31055,1978379,589540.0
2319567,2022-06-02,Texas,Centerville,5,0,1,0,0,LEON,48289,30503301,16538.0
2318310,2022-06-01,Oklahoma,Tulsa,4,0,1,0,0,TULSA,40143,4053824,682868.0
2318046,2022-05-31,Texas,Waco,0,4,0,0,2,MCLENNAN,48309,30503301,268583.0
2316616,2022-05-30,Michigan,Benton Harbor,1,6,0,0,1,BERRIEN,26021,10037261,152261.0
2315903,2022-05-30,Pennsylvania,Philadelphia,2,2,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2317016,2022-05-30,South Carolina,Charleston,0,9,0,0,1,CHARLESTON,45019,5373555,424367.0
2315150,2022-05-29,Oklahoma,Taft,1,7,0,0,3,MUSKOGEE,40101,4053824,66677.0
2316364,2022-05-29,Texas,Houston,0,4,0,0,0,HARRIS,48201,30503301,4835125.0
2315892,2022-05-29,Illinois,Chicago,1,3,0,1,0,COOK,17031,12549689,5087072.0
2315605,2022-05-29,Arizona,Phoenix,1,5,0,0,1,MARICOPA,04013,7431344,4585871.0
2315074,2022-05-29,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
2315361,2022-05-29,Nevada,Henderson,0,7,0,1,3,CLARK,32003,3194176,2336573.0
2314991,2022-05-28,Tennessee,Chattanooga,0,6,0,0,2,HAMILTON,47065,7126489,379864.0
2315338,2022-05-28,California,Fresno,1,3,0,0,0,FRESNO,06019,38965193,1017162.0
2315417,2022-05-28,Florida,Malabar,0,4,0,0,0,BREVARD,12009,22610726,643979.0
2315190,2022-05-28,Colorado,Colorado Springs,1,3,0,0,0,EL PASO,08041,5877610,744215.0
2315333,2022-05-28,California,Merced,1,3,0,0,0,MERCED,06047,38965193,291920.0
2314951,2022-05-28,Tennessee,Memphis,0,4,0,0,0,SHELBY,47157,7126489,910042.0
2313970,2022-05-27,Michigan,Stanwood,4,0,0,1,1,MECOSTA,26107,10037261,41099.0
2313988,2022-05-27,Alabama,Anniston,0,6,0,0,0,CALHOUN,01015,5108468,116429.0
2312678,2022-05-25,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2310278,2022-05-24,Texas,Uvalde,21,17,1,0,0,UVALDE,48463,30503301,24960.0
2309711,2022-05-23,South Carolina,North Charleston,0,5,0,0,0,CHARLESTON,45019,5373555,424367.0
2311123,2022-05-23,Ohio,Cleveland,0,5,0,0,0,CUYAHOGA,39035,11785935,1233088.0
2308096,2022-05-21,Indiana,Goshen,1,3,1,0,0,ELKHART,18039,6862199,206409.0
2308395,2022-05-21,Washington,Tacoma,0,4,0,0,1,PIERCE,53053,7812880,928696.0
2308017,2022-05-20,California,Highland,1,8,0,0,2,SAN BERNARDINO,06071,38965193,2195611.0
2307631,2022-05-20,Florida,Kissimmee,1,3,0,0,0,OSCEOLA,12097,22610726,437784.0
2307813,2022-05-20,Louisiana,New Orleans,1,3,0,0,0,ORLEANS,22071,4573749,364136.0
2307044,2022-05-19,Illinois,Chicago,2,7,0,0,3,COOK,17031,12549689,5087072.0
2306277,2022-05-18,Pennsylvania,Philadelphia,0,5,0,0,1,PHILADELPHIA,42101,12961683,1550542.0
2305208,2022-05-17,California,Palo Alto (East Palo Alto),1,3,0,0,4,SANTA CLARA,06085,38965193,1877592.0
2302847,2022-05-15,California,Laguna Woods,1,5,0,0,1,ORANGE,06059,38965193,3135755.0
2303130,2022-05-15,North Carolina,Winston Salem (Winston-salem),0,7,0,0,0,FORSYTH,37067,10835491,392921.0
2304029,2022-05-15,North Carolina,Elizabeth City,0,4,0,0,0,PASQUOTANK,37139,10835491,41444.0
2302740,2022-05-15,Texas,Houston,2,3,0,0,0,HARRIS,48201,30503301,4835125.0
2303337,2022-05-15,Texas,Amarillo,1,4,0,0,0,POTTER,48375,30503301,114647.0
2301751,2022-05-14,New York,Buffalo,10,3,0,0,1,ERIE,36029,19571216,946147.0
2354757,2022-05-13,Louisiana,Napoleonville,0,5,0,0,1,ASSUMPTION,22007,4573749,20160.0
2301494,2022-05-13,Wisconsin,Milwaukee,0,11,0,5,11,MILWAUKEE,55079,5910955,916205.0
2300713,2022-05-12,Arkansas,Hot Springs National Park (Hot Springs),1,3,0,1,1,GARLAND,05051,3067732,99784.0
2299660,2022-05-11,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2299126,2022-05-11,Indiana,Indianapolis,0,5,0,0,2,MARION,18097,6862199,968460.0
2299793,2022-05-11,Missouri,Saint Louis,1,3,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
2300830,2022-05-11,New Jersey,Paterson,1,4,0,0,0,PASSAIC,34031,9290841,513395.0
2299176,2022-05-10,Texas,Brookshire,1,3,0,0,0,WALLER,48473,30503301,63553.0
2298872,2022-05-10,Maryland,Baltimore,0,5,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2298836,2022-05-10,Illinois,Chicago,1,4,0,0,1,COOK,17031,12549689,5087072.0
2299407,2022-05-10,Illinois,Chicago,0,6,0,0,0,COOK,17031,12549689,5087072.0
2298519,2022-05-10,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2298591,2022-05-10,Maryland,Baltimore,1,3,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
2297823,2022-05-09,Michigan,Detroit,0,4,0,0,2,WAYNE,26163,10037261,1751169.0
2298092,2022-05-09,Alabama,Tuscaloosa,0,5,0,0,1,TUSCALOOSA,01125,5108468,237373.0
2297261,2022-05-08,Georgia,Clarkston,3,3,0,0,2,DEKALB,13089,11029227,762992.0
2296224,2022-05-07,Florida,Miami,0,4,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
2296191,2022-05-07,Kentucky,Lexington,2,3,0,0,0,FAYETTE,21067,4526154,320154.0
2296808,2022-05-07,Texas,Garland,2,2,0,0,1,DALLAS,48113,30503301,2606358.0
2296037,2022-05-06,Louisiana,New Orleans,2,4,0,0,1,ORLEANS,22071,4573749,364136.0
2296064,2022-05-05,Washington,Sunnyside,0,5,0,0,1,YAKIMA,53077,7812880,256643.0
2294515,2022-05-03,Kansas,Cowley (county),0,4,0,0,0,Cowley,20035,2940546,34157.0
2293603,2022-05-03,Louisiana,Baton Rouge,0,5,0,0,0,EAST BATON ROUGE,22033,4573749,448467.0
2294477,2022-05-03,Texas,Beaumont,0,5,0,0,0,JEFFERSON,48245,30503301,251496.0
2292613,2022-05-01,South Carolina,North Charleston,1,3,0,0,1,CHARLESTON,45019,5373555,424367.0
2291712,2022-05-01,Louisiana,Lafayette,0,11,0,1,0,LAFAYETTE,22055,4573749,249750.0
2291578,2022-05-01,Ohio,Springfield,1,4,0,0,0,CLARK,39023,11785935,134610.0
2292452,2022-05-01,Florida,Tarpon Springs,0,6,0,0,0,PINELLAS,12103,22610726,961596.0
2291618,2022-04-30,Georgia,Atlanta,0,4,1,0,0,FULTON,13121,11029227,1079105.0
2291470,2022-04-30,Mississippi,Jackson,0,5,1,0,2,HINDS,28049,2939690,214870.0
2291185,2022-04-29,Tennessee,Jackson,2,2,0,0,1,MADISON,47113,7126489,99193.0
2290903,2022-04-29,Louisiana,New Orleans,0,6,0,0,1,ORLEANS,22071,4573749,364136.0
2291534,2022-04-29,Mississippi,Laurel,0,4,0,0,1,JONES,28067,2939690,66250.0
2290026,2022-04-28,Alabama,Bessemer,1,3,0,0,0,JEFFERSON,01073,5108468,662895.0
2288928,2022-04-27,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
2288842,2022-04-27,Mississippi,Biloxi,4,0,0,0,0,HARRISON,28047,2939690,210612.0
2289610,2022-04-27,Texas,San Antonio,0,5,0,0,0,BEXAR,48029,30503301,2087679.0
2289308,2022-04-27,Louisiana,Opelousas,2,3,0,0,3,SAINT LANDRY,22097,4573749,81464.0
2289382,2022-04-27,Arizona,Phoenix,0,4,0,0,1,MARICOPA,04013,7431344,4585871.0
2287581,2022-04-25,Alabama,Birmingham,1,3,0,0,0,JEFFERSON,01073,5108468,662895.0
2286363,2022-04-24,South Carolina,Myrtle Beach,1,3,0,0,1,HORRY,45051,5373555,397478.0
2286061,2022-04-24,Indiana,Lafayette,2,3,0,1,1,TIPPECANOE,18157,6862199,188792.0
2285772,2022-04-23,Illinois,Chicago,2,2,0,0,0,COOK,17031,12549689,5087072.0
2285612,2022-04-23,North Carolina,Rocky Mount,0,4,0,0,1,EDGECOMBE,37065,10835491,48832.0
2285860,2022-04-23,Georgia,Atlanta,0,5,0,0,0,FULTON,13121,11029227,1079105.0
2286089,2022-04-23,California,San Bernardino,1,4,0,0,0,SAN BERNARDINO,06071,38965193,2195611.0
2285158,2022-04-22,Virginia,Petersburg,1,5,0,0,0,PETERSBURG CITY,51730,8715698,33309.0
2284819,2022-04-22,District of Columbia,Washington,0,4,1,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
2285242,2022-04-22,Ohio,Cincinnati,0,4,0,0,0,HAMILTON,39061,11785935,827058.0
2285267,2022-04-21,Arkansas,Mountain View,4,0,0,0,1,STONE,05137,3067732,12671.0
2283535,2022-04-20,Minnesota,Duluth,4,0,1,0,0,SAINT LOUIS,27137,5737915,200514.0
2281171,2022-04-17,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2280711,2022-04-17,Pennsylvania,Pittsburgh,2,8,0,0,0,ALLEGHENY,42003,12961683,1224825.0
2281541,2022-04-17,Oregon,Portland,1,3,0,0,0,MULTNOMAH,41051,4233358,789698.0
2280875,2022-04-17,South Carolina,Furman,0,9,0,0,0,HAMPTON,45049,5373555,18122.0
2281164,2022-04-17,California,Sacramento,1,3,0,0,1,SACRAMENTO,06067,38965193,1584288.0
2281483,2022-04-17,Florida,Miami,1,3,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
2282256,2022-04-17,Louisiana,Baldwin,0,5,0,0,0,SAINT MARY,22101,4573749,47055.0
2280204,2022-04-16,South Carolina,Columbia,0,9,0,0,3,RICHLAND,45079,5373555,425138.0
